transaction_id,user_id,product_id,amount,date,sale_day,sale_month,sale_year,is_wallet_payment,is_wallet_payment_le,pay_Cash,pay_Credit Card,pay_Debit Card,pay_Net Banking,pay_UPI,pay_Wallet,amount_log,amount_sqrt,amount_standard_scaled,amount_minmax_scaled,category,name,age,city,registration_date,reg_day,reg_month,reg_year,gender_Female,gender_Male,gender_Other,purchase_frequency,avg_monthly_spend,spending_group,spending_group_encoded,days_since_last_purchase,spend_beauty,spend_books,spend_clothing,spend_electronics,spend_grocery,spend_home,spend_sports,spend_toys
T000454,U0102,P016,28.11,2024-10-20,20,10,2024,0,0,True,False,False,False,False,False,3.371081757757532,5.301886456724625,-0.9368339238669656,0.0661152980326906,Books,Kiara Sharma,28.0,Vadodara,2023-12-05,5,12,2023,False,False,True,7,115.49000000000001,High,2.0,257,52.81,304.48,0.0,48.89,108.81,0.0,0.0,62.46
T000455,U0199,P019,218.94,2025-08-12,12,8,2025,0,0,False,False,False,True,False,False,5.393354781882788,14.796621235944373,3.6651698043470513,1.0,Home,Meera Roy,32.0,Ghaziabad,2022-02-10,10,2,2022,False,True,False,9,92.57285714285715,High,2.0,81,0.0,288.35,40.28,61.43,0.0,218.94,39.01,0.0
T000456,U0137,P042,56.57,2024-09-23,23,9,2024,0,0,False,False,False,False,True,False,4.053001598687718,7.521303078589507,-0.25050040133397333,0.20539297249681904,Home,Myra Reddy,25.0,Vadodara,2022-01-28,28,1,2022,False,False,True,5,62.870000000000005,Medium,1.0,404,0.0,0.0,14.6,208.94,0.0,56.57,34.24,0.0
T000457,U0067,P024,55.06,2025-10-15,15,10,2025,0,0,True,False,False,False,False,False,4.026422545736642,7.420242583635659,-0.2869151455020976,0.19800332778702162,Home,Saanvi Ghosh,31.0,Ghaziabad,2022-02-10,10,2,2022,False,False,True,3,103.235,Low,0.0,17,0.0,0.0,0.0,0.0,0.0,127.84,78.63,0.0
T000458,U0120,P007,53.81,2025-08-19,19,8,2025,1,1,False,False,False,False,False,True,4.003872659058025,7.335529974037323,-0.31705980127041244,0.1918860722325536,Books,Vihaan Roy,38.0,Thane,2023-11-15,15,11,2023,False,True,False,4,60.0675,Low,0.0,74,0.0,134.23000000000002,0.0,0.0,0.0,77.51,28.53,0.0
T000459,U0195,P021,61.49,2025-01-29,29,1,2025,0,0,False,False,True,False,False,False,4.135006543940991,7.841555968046138,-0.1318510362298861,0.22947049035920525,Books,Ishaan Reddy,33.0,Delhi,2022-06-19,19,6,2022,False,True,False,5,118.4225,High,2.0,276,0.0,108.28,0.0,0.0,0.0,130.41,0.0,235.0
T000460,U0081,P027,50.07,2024-03-29,29,3,2024,0,0,False,True,False,False,False,False,3.9331972406595526,7.076015828133795,-0.40725261132921053,0.17358324361358518,Toys,Vivaan Gupta,30.0,Indore,2024-04-29,29,4,2024,False,False,True,6,67.86800000000001,Medium,1.0,207,0.0,0.0,74.56,0.0,0.0,86.89,63.6,114.28999999999999
T000461,U0190,P010,38.7,2024-06-18,18,6,2024,0,0,False,True,False,False,False,False,3.681351187693145,6.220932405998316,-0.6814484001978023,0.1179406870901439,Sports,Aarav Mukherjee,19.0,Ghaziabad,2023-04-27,27,4,2023,True,False,False,5,66.605,Medium,1.0,85,67.22,38.65,0.0,15.66,106.19,0.0,38.7,0.0
T000462,U0142,P038,39.33,2025-05-05,5,5,2025,0,0,True,False,False,False,False,False,3.697095608885277,6.271363488110062,-0.6662554936905717,0.12102378388959577,Home,Kiara Khan,42.0,Bhopal,2022-01-20,20,1,2022,False,True,False,7,98.89250000000001,High,2.0,46,0.0,58.52,53.38,82.19,0.0,125.42,0.0,76.06
T000463,U0076,P010,53.54,2024-11-06,6,11,2024,0,0,False,False,True,False,False,False,3.9989343774174424,7.3171032519706865,-0.32357104691636857,0.19056474503278847,Sports,Ira Sharma,38.0,Vadodara,2022-11-03,3,11,2022,False,False,True,7,83.45666666666666,High,2.0,19,0.0,240.39999999999998,60.89,59.75,86.16,0.0,53.54,0.0
T000464,U0059,P025,39.41,2024-05-18,18,5,2024,0,0,True,False,False,False,False,False,3.6990772790903823,6.2777384462878025,-0.6643262357213996,0.1214152882450817,Electronics,Vivaan Iyer,34.0,Mumbai,2023-02-04,4,2,2023,True,False,False,5,63.89,Medium,1.0,62,71.28,0.0,144.87,39.41,0.0,0.0,0.0,0.0
T000465,U0128,P036,35.6,2024-11-22,22,11,2024,1,1,False,False,False,False,False,True,3.6000482404073204,5.966573556070519,-0.7562071465032231,0.10276989331506313,Sports,Arjun Reddy,27.0,Nagpur,2023-12-12,12,12,2023,False,True,False,4,56.245000000000005,Low,0.0,162,0.0,0.0,0.0,0.0,154.17000000000002,35.21,35.6,0.0
T000466,U0066,P049,58.2,2025-10-01,1,10,2025,0,0,False,False,False,True,False,False,4.0809215418899605,7.628892449104261,-0.21119177021209073,0.21336987373984534,Home,Aditya Ghosh,42.0,Hyderabad,2024-08-22,22,8,2024,True,False,False,3,41.803333333333335,Low,0.0,31,0.0,36.91,0.0,0.0,30.3,58.2,0.0,0.0
T000467,U0118,P011,46.85,2024-12-22,22,12,2024,1,1,False,False,False,False,False,True,3.8680711178989635,6.844705983459042,-0.4849052445883895,0.1578251933052755,Electronics,Aarav Patel,22.0,Kolkata,2022-06-30,30,6,2022,True,False,False,4,123.435,High,2.0,314,218.94,122.39,0.0,46.85,0.0,105.56,0.0,0.0
T000468,U0044,P009,134.61,2025-09-27,27,9,2025,1,1,False,False,False,False,False,True,4.909783119099854,11.602154972245458,1.631490747593459,0.5873054712733681,Clothing,Aditya Nair,29.0,Patna,2023-07-22,22,7,2023,False,True,False,7,102.878,High,2.0,35,0.0,14.6,178.51000000000002,0.0,69.48,251.8,0.0,0.0
T000469,U0048,P035,14.6,2023-05-01,1,5,2023,1,1,False,False,False,False,False,True,2.747270914255491,3.82099463490856,-1.2626373634109125,0.0,Sports,Meera Das,40.0,Ahmedabad,2024-01-11,11,1,2024,False,False,True,5,87.88250000000001,Medium,1.0,66,0.0,0.0,80.2,0.0,0.0,256.73,14.6,0.0
T000470,U0135,P003,105.1,2023-04-10,10,4,2023,0,0,False,True,False,False,False,False,4.664382045619937,10.251829105091442,0.9198357142150819,0.44288930214348626,Beauty,Ishaan Mukherjee,24.0,Mumbai,2023-02-03,3,2,2023,True,False,False,8,77.40666666666667,High,2.0,183,105.1,63.46,92.0,0.0,25.77,85.44999999999999,0.0,92.66
T000471,U0196,P001,115.31,2023-10-09,9,10,2023,0,0,False,False,False,True,False,False,4.7562590403509475,10.73824939177704,1.1660572625306778,0.4928550455123813,Grocery,Kabir Kulkarni,35.0,Patna,2024-08-01,1,8,2024,False,False,True,7,103.83,High,2.0,72,94.92999999999999,196.74,0.0,0.0,226.74,104.57,0.0,0.0
T000472,U0162,P015,15.74,2023-11-06,6,11,2023,0,0,False,True,False,False,False,False,2.8178010650613294,3.9673668849754744,-1.2351454373502093,0.0055789370656748605,Books,Muhammad Mehta,38.0,Lucknow,2022-10-14,14,10,2022,True,False,False,6,76.75,Medium,1.0,252,0.0,15.74,134.48,0.0,47.37,24.73,84.68,0.0
T000473,U0003,P014,44.45,2025-07-22,22,7,2025,0,0,True,False,False,False,False,False,3.816612820623488,6.6670833203133135,-0.5427829836635539,0.1460800626406969,Beauty,Aarohi Gupta,37.0,Indore,2022-02-02,2,2,2022,False,False,True,4,40.5975,Low,0.0,0,44.45,34.7,0.0,0.0,24.37,58.87,0.0,0.0
T000474,U0096,P004,43.69,2025-09-16,16,9,2025,0,0,True,False,False,False,False,False,3.79974976294536,6.609841147864296,-0.5611109343706895,0.14236077126358032,Toys,Aditya Khan,20.0,Visakhapatnam,2023-02-14,14,2,2023,True,False,False,6,102.89750000000001,High,2.0,46,108.61,0.0,0.0,58.3,200.99,0.0,0.0,43.69
T000475,U0169,P032,23.46,2023-01-14,14,1,2023,0,0,False,True,False,False,False,False,3.1970391302590264,4.843552415324934,-1.0489720433250969,0.0433591073700695,Books,Diya Mukherjee,30.0,Vadodara,2022-12-05,5,12,2022,False,False,True,4,71.0775,Medium,1.0,169,0.0,23.46,0.0,0.0,52.59,0.0,208.26,0.0
T000476,U0137,P036,34.24,2023-01-25,25,1,2023,0,0,False,False,False,True,False,False,3.562181801067979,5.851495535331118,-0.7890045319791497,0.0961143192718019,Sports,Myra Reddy,25.0,Vadodara,2022-01-28,28,1,2022,False,False,True,5,62.870000000000005,Medium,1.0,404,0.0,0.0,14.6,208.94,0.0,56.57,34.24,0.0
T000477,U0005,P034,28.04,2024-07-16,16,7,2024,1,1,False,False,False,False,False,True,3.3686741899565953,5.295280917949491,-0.9385220245899913,0.0657727317216404,Books,Sara Sharma,30.0,Chennai,2024-01-04,4,1,2024,False,False,True,6,57.94833333333333,Medium,1.0,132,103.03,68.07,48.34,0.0,0.0,128.25,0.0,0.0
T000478,U0138,P019,156.24,2025-10-25,25,10,2025,0,0,False,True,False,False,False,False,5.057773300553659,12.499599993599796,2.153113871008379,0.6931584613878831,Home,Aadhya Chopra,29.0,Mumbai,2022-03-27,27,3,2022,False,False,True,6,131.64000000000001,High,2.0,7,62.45,244.98000000000002,0.0,42.74,0.0,176.39000000000001,0.0,0.0
T000479,U0179,P044,95.72,2024-01-03,3,1,2024,0,0,False,False,False,True,False,False,4.571820206306537,9.783659846908007,0.6936302173296475,0.39698541646275814,Beauty,Kabir Joshi,29.0,Thane,2022-12-15,15,12,2022,True,False,False,5,79.44500000000001,Medium,1.0,617,95.72,107.57000000000001,0.0,0.0,114.49000000000001,0.0,0.0,0.0
T000480,U0028,P007,117.09,2023-11-01,1,11,2023,0,0,True,False,False,False,False,False,4.77144704561319,10.820813278122861,1.2089832523447581,0.5015660174219438,Books,Kiara Kulkarni,35.0,Nagpur,2023-01-26,26,1,2023,False,True,False,9,101.28,High,2.0,70,101.57000000000001,174.23000000000002,252.42000000000002,0.0,0.0,125.28,0.0,55.46
T000481,U0062,P013,84.18,2024-05-31,31,5,2024,0,0,True,False,False,False,False,False,4.444766664495067,9.174965939991276,0.415334755276565,0.3405109131839092,Beauty,Muhammad Verma,30.0,Vadodara,2022-03-04,4,3,2022,False,False,True,7,95.504,High,2.0,122,114.33000000000001,225.56,0.0,0.0,0.0,102.34,0.0,35.29
T000482,U0091,P018,27.73,2023-06-11,11,6,2023,0,0,False,False,False,True,False,False,3.3579418729911983,5.265928218272634,-0.9459978992205332,0.06425565234413232,Electronics,Reyansh Nair,32.0,Kolkata,2022-10-01,1,10,2022,True,False,False,2,28.23,Low,0.0,551,0.0,0.0,0.0,27.73,0.0,0.0,28.73,0.0
T000483,U0096,P026,39.86,2024-05-13,13,5,2024,0,0,False,False,False,True,False,False,3.710151589389476,6.313477647065839,-0.6534741596448062,0.12361750024469022,Beauty,Aditya Khan,20.0,Visakhapatnam,2023-02-14,14,2,2023,True,False,False,6,102.89750000000001,High,2.0,46,108.61,0.0,0.0,58.3,200.99,0.0,0.0,43.69
T000484,U0179,P015,73.23,2023-06-15,15,6,2023,0,0,False,False,False,False,True,False,4.307168381129456,8.557452892070163,0.15126757074612693,0.2869237545267691,Books,Kabir Joshi,29.0,Thane,2022-12-15,15,12,2022,True,False,False,5,79.44500000000001,Medium,1.0,617,95.72,107.57000000000001,0.0,0.0,114.49000000000001,0.0,0.0,0.0
T000485,U0168,P042,26.23,2023-07-11,11,7,2023,0,0,False,True,False,False,False,False,3.3043193066856684,5.121523210920751,-0.982171486142511,0.05691494567877069,Home,Saanvi Mehta,47.0,Vadodara,2023-06-28,28,6,2023,True,False,False,5,64.9375,Medium,1.0,504,0.0,87.46,39.9,0.0,106.16,26.23,0.0,0.0
T000486,U0104,P025,83.75,2025-09-01,1,9,2025,0,0,False,False,False,True,False,False,4.43970574626056,9.151502608861563,0.4049649936922645,0.33840657727317214,Electronics,Anaya Kulkarni,25.0,Hyderabad,2024-01-08,8,1,2024,True,False,False,4,79.22,Medium,1.0,61,0.0,0.0,0.0,83.75,94.61,101.31,0.0,37.21
T000487,U0015,P041,47.27,2023-12-17,17,12,2023,0,0,False,True,False,False,False,False,3.8768102496724017,6.8753181744556375,-0.4747766402502357,0.15988059117157682,Home,Vihaan Bose,18.0,Thane,2023-10-13,13,10,2023,True,False,False,5,110.2625,High,2.0,146,0.0,350.07,0.0,0.0,43.71,47.27,0.0,0.0
T000488,U0022,P032,43.6,2024-11-09,9,11,2024,0,0,False,False,False,True,False,False,3.7977338590260183,6.603029607687671,-0.5632813495860081,0.14192032886365863,Books,Anaya Das,30.0,Bhopal,2023-02-10,10,2,2023,False,False,True,5,82.0875,Medium,1.0,188,0.0,43.6,71.92,0.0,0.0,134.29000000000002,0.0,78.54
T000489,U0145,P007,83.64,2023-03-29,29,3,2023,0,0,True,False,False,False,False,False,4.438406968109989,9.14549069213894,0.40231226398465286,0.337868258784379,Books,Aarav Kulkarni,34.0,Kolkata,2022-05-10,10,5,2022,False,True,False,8,77.6557142857143,High,2.0,217,296.62,141.0,70.65,0.0,0.0,35.32,0.0,0.0
T000490,U0059,P014,71.28,2025-08-31,31,8,2025,1,1,False,False,False,False,False,True,4.280547465724028,8.442748367682173,0.10424190774755572,0.27738083586179896,Beauty,Vivaan Iyer,34.0,Mumbai,2023-02-04,4,2,2023,True,False,False,5,63.89,Medium,1.0,62,71.28,0.0,144.87,39.41,0.0,0.0,0.0,0.0
T000491,U0070,P003,43.97,2024-07-28,28,7,2024,0,0,False,True,False,False,False,False,3.805995600782616,6.630987860040161,-0.5543585314785869,0.14373103650778113,Beauty,Anaya Ghosh,26.0,Nagpur,2022-05-15,15,5,2022,True,False,False,2,58.925,Low,0.0,141,43.97,73.88,0.0,0.0,0.0,0.0,0.0,0.0
T000492,U0140,P037,109.46,2023-03-09,9,3,2023,1,1,False,False,False,False,False,True,4.704653464473042,10.462313319720453,1.024980273534964,0.46422628951747086,Clothing,Ishaan Bose,22.0,Chennai,2023-04-11,11,4,2023,True,False,False,4,79.74333333333333,Low,0.0,494,62.91,66.86,109.46,0.0,0.0,0.0,0.0,0.0
T000493,U0046,P021,28.54,2024-02-29,29,2,2024,0,0,False,True,False,False,False,False,3.3857452771032337,5.342284155677232,-0.9264641622826654,0.0682196339434276,Books,Vivaan Ghosh,26.0,Delhi,2024-05-30,30,5,2024,False,True,False,4,123.63,High,2.0,24,218.94,28.54,0.0,0.0,149.96,0.0,0.0,97.08
T000494,U0151,P010,79.01,2025-03-26,26,3,2025,1,1,False,False,False,False,False,True,4.382151626862033,8.888756943465156,0.29065645901881476,0.31520994421062937,Sports,Kabir Kulkarni,34.0,Patna,2024-03-12,12,3,2024,False,True,False,8,94.825,High,2.0,220,33.2,263.46,136.95,0.0,0.0,0.0,79.01,56.33
T000495,U0020,P020,77.93,2024-05-07,7,5,2024,0,0,False,False,True,False,False,False,4.368561383720311,8.827797007181351,0.26461147643499083,0.30992463541156895,Toys,Vivaan Ghosh,20.0,Lucknow,2023-02-15,15,2,2023,False,True,False,4,95.53333333333335,Medium,1.0,210,0.0,0.0,123.15,0.0,36.71,48.81,0.0,77.93
T000496,U0146,P025,45.34,2024-11-10,10,11,2024,1,1,False,False,False,False,False,True,3.8360055190042304,6.73349834781297,-0.5213199887565138,0.15043554859547814,Electronics,Meera Patel,38.0,Chennai,2023-04-22,22,4,2023,False,False,True,4,69.02333333333333,Low,0.0,356,71.67,0.0,53.13,45.34,0.0,36.93,0.0,0.0
T000497,U0099,P049,66.4,2023-10-14,14,10,2023,1,1,False,False,False,False,False,True,4.210645017918261,8.148619514985345,-0.01344282837194531,0.2534990701771557,Home,Vihaan Kulkarni,32.0,Kanpur,2024-01-17,17,1,2024,True,False,False,5,70.554,Medium,1.0,67,0.0,0.0,110.1,0.0,105.85,136.82,0.0,0.0
T000498,U0177,P047,25.77,2025-10-22,22,10,2025,0,0,False,True,False,False,False,False,3.2872818575322613,5.076416058598822,-0.9932647194652511,0.05466379563472644,Electronics,Ishaan Verma,32.0,Vadodara,2022-10-27,27,10,2022,False,True,False,5,96.5125,High,2.0,10,0.0,0.0,252.76,25.77,0.0,38.34,0.0,69.18
T000499,U0191,P023,95.05,2023-07-20,20,7,2023,0,0,False,True,False,False,False,False,4.564868889214566,9.749358953285082,0.6774726818378306,0.39370656748556326,Books,Kabir Verma,28.0,Surat,2023-12-25,25,12,2023,False,True,False,3,88.1,Low,0.0,239,0.0,95.05,0.0,0.0,0.0,81.15,0.0,0.0
T000500,U0112,P015,48.86,2024-11-28,28,11,2024,0,0,False,True,False,False,False,False,3.9092190780954117,6.989992846920518,-0.4364326381129393,0.16766174023686015,Books,Meera Iyer,31.0,Bengaluru,2022-10-18,18,10,2022,False,False,True,5,59.4525,Low,0.0,334,57.24,48.86,0.0,0.0,33.24,98.47,0.0,0.0
T000501,U0155,P050,39.9,2025-03-23,23,3,2025,0,0,True,False,False,False,False,False,3.711130063048756,6.316644678941502,-0.6525095306602201,0.1238132524224332,Toys,Diya Roy,34.0,Ahmedabad,2023-03-22,22,3,2023,False,False,True,5,53.04,Medium,1.0,223,0.0,0.0,0.0,0.0,51.47,78.89,39.17,95.67
T000502,U0199,P021,102.45,2024-07-13,13,7,2024,0,0,False,True,False,False,False,False,4.639088404191552,10.121758740456126,0.8559290439862546,0.42992072036801415,Books,Meera Roy,32.0,Ghaziabad,2022-02-10,10,2,2022,False,True,False,9,92.57285714285715,High,2.0,81,0.0,288.35,40.28,61.43,0.0,218.94,39.01,0.0
T000503,U0116,P032,35.78,2024-12-29,29,12,2024,0,0,False,False,True,False,False,False,3.604954219176175,5.981638571495273,-0.7518663160725858,0.10365077811490654,Books,Aditya Roy,34.0,Patna,2022-07-19,19,7,2022,True,False,False,11,94.10666666666667,High,2.0,124,32.99,35.78,159.60999999999999,56.14,0.0,168.49,111.63,0.0
T000504,U0142,P025,23.45,2024-01-16,16,1,2024,0,0,False,False,False,True,False,False,3.196630215920881,4.8425200051213,-1.0492132005712433,0.04331016932563374,Electronics,Kiara Khan,42.0,Bhopal,2022-01-20,20,1,2022,False,True,False,7,98.89250000000001,High,2.0,46,0.0,58.52,53.38,82.19,0.0,125.42,0.0,76.06
T000505,U0175,P038,21.46,2025-02-17,17,2,2025,1,1,False,False,False,False,False,True,3.111735949310297,4.632493928760188,-1.0972034925544005,0.033571498482920625,Home,Muhammad Singh,34.0,Kanpur,2022-07-03,3,7,2022,False,True,False,6,79.61,Medium,1.0,257,0.0,0.0,121.2,74.53999999999999,0.0,21.46,0.0,101.24
T000506,U0022,P050,78.54,2024-08-27,27,8,2024,0,0,True,False,False,False,False,False,4.376260039779544,8.86227961644181,0.27932206844992846,0.3129098561221494,Toys,Anaya Das,30.0,Bhopal,2023-02-10,10,2,2023,False,False,True,5,82.0875,Medium,1.0,188,0.0,43.6,71.92,0.0,0.0,134.29000000000002,0.0,78.54
T000507,U0064,P046,25.32,2023-06-18,18,6,2023,0,0,False,True,False,False,False,False,3.2703291064571163,5.03189825016365,-1.0041167955418444,0.05246158363511794,Toys,Ira Amin,22.0,Delhi,2024-09-10,10,9,2024,False,True,False,7,81.41333333333334,High,2.0,231,140.39,0.0,0.0,68.68,90.41,40.97,122.71000000000001,25.32
T000508,U0069,P010,156.47,2023-11-12,12,11,2023,0,0,False,False,False,True,False,False,5.059234963932318,12.508796904578793,2.158660487669749,0.6942840364099051,Sports,Ira Nair,34.0,Chennai,2023-11-17,17,11,2023,True,False,False,6,92.42,High,2.0,720,0.0,52.76,108.65,0.0,0.0,92.78,207.91,0.0
T000509,U0190,P025,15.66,2025-01-08,8,1,2025,0,0,False,False,False,False,True,False,2.8130106367386967,3.9572717874818757,-1.2370746953193816,0.0051874327101888995,Electronics,Aarav Mukherjee,19.0,Ghaziabad,2023-04-27,27,4,2023,True,False,False,5,66.605,Medium,1.0,85,67.22,38.65,0.0,15.66,106.19,0.0,38.7,0.0
T000510,U0028,P006,151.09,2024-09-23,23,9,2024,0,0,False,True,False,False,False,False,5.024472450884278,12.29186723000212,2.028917889242922,0.6679553685034747,Clothing,Kiara Kulkarni,35.0,Nagpur,2023-01-26,26,1,2023,False,True,False,9,101.28,High,2.0,70,101.57000000000001,174.23000000000002,252.42000000000002,0.0,0.0,125.28,0.0,55.46
T000511,U0114,P024,61.97,2023-07-29,29,7,2023,0,0,False,False,False,False,True,False,4.142658422500651,7.87210264160726,-0.12027548841485326,0.23181951649212096,Home,Sai Singh,51.0,Chennai,2022-05-31,31,5,2022,False,True,False,7,121.62666666666667,Medium,1.0,43,29.56,126.61000000000001,0.0,41.06,83.68,83.97,0.0,0.0
T000512,U0034,P006,51.52,2025-06-01,1,6,2025,0,0,False,False,True,False,False,False,3.9611940494345954,7.177743377970544,-0.37228481063796526,0.18067926005676815,Clothing,Vihaan Singh,23.0,Visakhapatnam,2023-09-16,16,9,2023,False,False,True,9,136.374,High,2.0,5,103.98,84.49,51.52,39.12,247.26999999999998,46.11,109.38,0.0
T000513,U0115,P036,39.37,2025-04-15,15,4,2025,0,0,True,False,False,False,False,False,3.6980869348648495,6.274551776820397,-0.6652908647059856,0.12121953606733875,Sports,Aarav Verma,30.0,Bhopal,2023-09-18,18,9,2023,False,True,False,6,44.77333333333333,Medium,1.0,17,0.0,30.12,0.0,0.0,118.68,80.47,39.37,0.0
T000514,U0027,P002,69.37,2024-12-25,25,12,2024,0,0,False,True,False,False,False,False,4.253767035978457,8.328865468957943,0.058180873733570726,0.2680336693745718,Grocery,Vihaan Reddy,22.0,Pune,2024-03-22,22,3,2024,False,False,True,4,80.48666666666666,Low,0.0,311,0.0,87.49,54.2,0.0,69.37,30.4,0.0,0.0
T000515,U0142,P006,53.38,2024-10-26,26,10,2024,0,0,True,False,False,False,False,False,3.995996439204325,7.306161783043132,-0.32742956285471275,0.18978173632181655,Clothing,Kiara Khan,42.0,Bhopal,2022-01-20,20,1,2022,False,True,False,7,98.89250000000001,High,2.0,46,0.0,58.52,53.38,82.19,0.0,125.42,0.0,76.06
T000516,U0099,P001,105.85,2025-04-27,27,4,2025,0,0,False,False,False,False,True,False,4.671425981765156,10.288342918079666,0.9379225076760708,0.4465596554761671,Grocery,Vihaan Kulkarni,32.0,Kanpur,2024-01-17,17,1,2024,True,False,False,5,70.554,Medium,1.0,67,0.0,0.0,110.1,0.0,105.85,136.82,0.0,0.0
T000517,U0100,P050,58.47,2024-05-12,12,5,2024,0,0,False,True,False,False,False,False,4.085471983718502,7.646567857542363,-0.20468052456613484,0.21469120093961042,Toys,Anaya Mukherjee,30.0,Visakhapatnam,2022-04-29,29,4,2022,False,False,True,8,113.37,High,2.0,63,0.0,84.14,0.0,63.2,52.81,64.62,189.65,112.43
T000518,U0147,P034,59.75,2025-02-18,18,2,2025,0,0,False,False,True,False,False,False,4.1067670822206574,7.729812416870153,-0.1738123970593804,0.22095527062738574,Books,Ishaan Mehta,22.0,Ghaziabad,2023-09-14,14,9,2023,False,True,False,12,75.10333333333334,High,2.0,7,40.02,257.28,32.85,103.53999999999999,77.19,141.2,0.0,23.85
T000519,U0044,P009,43.9,2024-09-08,8,9,2024,0,0,False,False,False,False,True,False,3.8044377947482086,6.6257075093909785,-0.5560466322016127,0.14338847019673095,Clothing,Aditya Nair,29.0,Patna,2023-07-22,22,7,2023,False,True,False,7,102.878,High,2.0,35,0.0,14.6,178.51000000000002,0.0,69.48,251.8,0.0,0.0
T000520,U0069,P032,52.76,2023-05-10,10,5,2023,0,0,False,False,True,False,False,False,3.984529696214894,7.263607918933951,-0.34238131211579703,0.18674757756680038,Books,Ira Nair,34.0,Chennai,2023-11-17,17,11,2023,True,False,False,6,92.42,High,2.0,720,0.0,52.76,108.65,0.0,0.0,92.78,207.91,0.0
T000521,U0043,P028,65.67,2025-05-12,12,5,2025,0,0,False,False,False,False,True,False,4.199755076629969,8.103702857336268,-0.031047307340641272,0.2499265929333464,Home,Ira Roy,31.0,Kolkata,2022-08-19,19,8,2022,False,True,False,7,111.08999999999999,High,2.0,131,102.49,168.36,0.0,0.0,55.58,322.53999999999996,0.0,17.57
T000522,U0077,P031,19.57,2025-01-09,9,1,2025,0,0,False,True,False,False,False,False,3.0238337036648657,4.4237992721189325,-1.1427822120760927,0.024322208084564936,Grocery,Vihaan Reddy,32.0,Hyderabad,2024-06-30,30,6,2024,True,False,False,6,52.965999999999994,Medium,1.0,49,36.49,0.0,0.0,61.69,19.57,104.96000000000001,0.0,42.12
T000523,U0065,P016,24.31,2025-10-12,12,10,2025,1,1,False,False,False,False,False,True,3.2311995745570328,4.93051721424842,-1.0284736774026426,0.04751884114710775,Books,Ira Gupta,38.0,Bengaluru,2023-09-02,2,9,2023,False,True,False,4,58.042500000000004,Low,0.0,20,166.07,24.31,41.79,0.0,0.0,0.0,0.0,0.0
T000524,U0153,P040,85.28,2025-07-26,26,7,2025,0,0,False,False,True,False,False,False,4.457597821520956,9.234717104492157,0.44186205235268194,0.34589409807184107,Grocery,Diya Gupta,26.0,Lucknow,2022-01-13,13,1,2022,False,False,True,5,72.48,Medium,1.0,98,50.63,0.0,0.0,28.77,160.31,0.0,0.0,50.21
T000525,U0028,P009,60.49,2023-01-14,14,1,2023,0,0,False,False,False,False,True,False,4.118874559965378,7.7775317421403045,-0.15596676084453798,0.2245766859156308,Clothing,Kiara Kulkarni,35.0,Nagpur,2023-01-26,26,1,2023,False,True,False,9,101.28,High,2.0,70,101.57000000000001,174.23000000000002,252.42000000000002,0.0,0.0,125.28,0.0,55.46
T000526,U0102,P022,48.89,2025-02-17,17,2,2025,0,0,True,False,False,False,False,False,3.909820581872946,6.992138442565336,-0.43570916637449975,0.1678085543701674,Electronics,Kiara Sharma,28.0,Vadodara,2023-12-05,5,12,2023,False,False,True,7,115.49000000000001,High,2.0,257,52.81,304.48,0.0,48.89,108.81,0.0,0.0,62.46
T000527,U0085,P029,55.21,2025-05-31,31,5,2025,0,0,False,False,False,False,True,False,4.029094677013983,7.430343195303969,-0.28329778680989987,0.1987373984535578,Clothing,Arjun Kapoor,25.0,Kanpur,2023-08-20,20,8,2023,False,True,False,6,78.62,High,2.0,114,33.94,229.31,55.21,28.28,0.0,46.36,0.0,0.0
T000528,U0167,P039,67.26,2024-09-07,7,9,2024,0,0,False,False,True,False,False,False,4.223323943478561,8.20121942152507,0.007296694796655287,0.2577077419986297,Grocery,Sai Bose,38.0,Kolkata,2022-11-10,10,11,2022,False,False,True,4,76.80250000000001,Medium,1.0,182,76.54,0.0,0.0,146.49,67.26,0.0,0.0,16.92
T000529,U0083,P039,39.49,2024-02-16,16,2,2024,1,1,False,False,False,False,False,True,3.7010550300440697,6.284106937345991,-0.6623969777522273,0.12180679260056769,Grocery,Arjun Khan,43.0,Thane,2023-07-19,19,7,2023,False,True,False,8,59.12375,High,2.0,9,0.0,103.51,71.42,0.0,99.24000000000001,140.98,0.0,57.84
T000530,U0123,P021,34.23,2025-03-26,26,3,2025,0,0,False,False,True,False,False,False,3.561897992353146,5.850640990524029,-0.7892456892252963,0.09606538122736615,Books,Aarohi Roy,43.0,Bhopal,2023-04-06,6,4,2023,False,True,False,7,60.01,Medium,1.0,220,172.5,106.53,14.6,0.0,0.0,66.43,0.0,0.0
T000531,U0082,P019,61.41,2025-10-02,2,10,2025,1,1,False,False,False,False,False,True,4.133725518945951,7.836453279386026,-0.13378029419905837,0.2290789860037193,Home,Ishaan Verma,34.0,Lucknow,2024-02-29,29,2,2024,False,True,False,7,66.91666666666667,High,2.0,30,0.0,188.73000000000002,0.0,61.47,38.92,112.38,0.0,0.0
T000532,U0148,P016,30.36,2025-02-09,9,2,2025,0,0,False,False,False,False,True,False,3.445533195482207,5.509990925582365,-0.882573543483999,0.07712635803073307,Books,Vihaan Iyer,21.0,Hyderabad,2023-08-16,16,8,2023,True,False,False,3,39.166666666666664,Low,0.0,265,0.0,67.84,0.0,0.0,49.66,0.0,0.0,0.0
